,Calories,Total Fat,Saturated Fat,Monounsaturated Fat,Polyunsaturated Fat,Trans Fat,Cholesterol,Sodium,Total Carbohydrate,Dietary Fiber,Sugars,Sugar Alcohol,Protein,Vitamin A,Vitamin C,Calcium,Iron,class
7778,290.0,9,5.0,2.5,1.0,0.0,30,580.0,35.0,4.0,10.0,0,15.0,25,4,30,10,'Less Often'
7779,230.0,2,0.5,0.5,0.0,0.0,25,540.0,41.0,2.0,8.0,0,12.0,15,6,2,4,'In Moderation'
7780,270.0,2,1.0,0.0,0.5,0.0,5,790.0,52.0,2.0,5.0,0,11.0,0,0,15,10,'Less Often'
7781,250.0,8,3.0,2.0,1.5,0.0,45,880.0,23.0,3.0,2.0,0,22.0,2,8,6,15,'Less Often'
7782,320.0,8,1.5,2.0,4.0,0.0,20,680.0,48.0,2.0,12.0,0,14.0,4,45,2,6,'In Moderation'
7783,280.0,6,3.5,1.5,1.0,0.0,10,700.0,44.0,6.0,7.0,0,12.0,50,20,20,8,'Less Often'
7784,390.0,8,3.0,2.0,1.5,0.0,20,730.0,58.0,4.0,7.0,0,20.0,15,15,25,8,'Less Often'
7785,260.0,4,0.5,1.5,1.0,0.0,25,480.0,32.0,4.0,1.0,0,23.0,6,15,6,8,'In Moderation'
7786,260.0,5,1.5,2.0,0.0,0.0,40,740.0,38.0,0.0,15.0,0,18.0,20,45,4,10,'In Moderation'
7787,250.0,5,2.0,1.0,1.0,0.0,30,720.0,40.0,4.0,12.0,0,11.0,10,15,15,10,'In Moderation'
7788,210.0,9,3.0,2.5,1.5,0.0,45,550.0,19.0,2.0,1.0,0,14.0,6,8,2,4,'Less Often'
7789,220.0,2,0.0,0.0,0.0,0.0,55,550.0,38.0,3.0,1.0,0,13.0,6,2,2,4,'In Moderation'
7790,180.0,4,1.0,1.5,1.0,0.0,40,820.0,20.0,2.0,1.0,0,17.0,2,0,4,4,'In Moderation'
7791,280.0,9,3.5,3.5,0.5,0.0,40,840.0,33.0,3.0,3.0,0,18.0,0,0,10,15,'Less Often'
7792,310.0,7,3.0,2.0,1.0,0.0,15,660.0,51.0,4.0,6.0,0,10.0,20,8,20,6,'Less Often'
7793,300.0,8,2.0,3.0,1.5,0.0,20,570.0,41.0,4.0,6.0,0,18.0,0,20,20,15,'In Moderation'
7794,180.0,2,0.0,0.0,1.0,0.0,20,750.0,31.0,4.0,4.0,0,9.0,15,4,8,10,'In Moderation'
7795,220.0,5,1.5,0.0,0.0,0.0,30,550.0,27.0,3.0,4.0,0,17.0,10,40,4,15,'In Moderation'
7796,250.0,6,1.0,0.0,0.0,0.0,35,740.0,29.0,3.0,4.0,0,19.0,40,10,4,6,'In Moderation'
7797,670.0,32,11.0,0.0,0.0,0.5,85,1150.0,56.0,6.0,7.0,0,40.0,6,4,30,10,'Less Often'
7798,240.0,8,2.0,0.0,0.0,0.0,40,670.0,24.0,4.0,3.0,0,19.0,15,70,4,8,'In Moderation'
7799,450.0,20,6.0,0.0,0.0,0.0,70,990.0,45.0,3.0,3.0,0,22.0,4,2,20,6,'Less Often'
7800,400.0,12,6.0,0.0,0.0,0.5,85,960.0,56.0,5.0,5.0,0,16.0,60,4,8,15,'Less Often'
7801,400.0,16,4.5,0.0,0.0,0.5,55,1050.0,36.0,4.0,7.0,0,27.0,0,0,15,8,'Less Often'
7802,370.0,21,4.0,0.0,0.0,0.5,25,1110.0,31.0,3.0,2.0,0,13.0,0,0,2,6,'Less Often'
7803,380.0,16,9.0,0.0,0.0,0.5,30,690.0,40.0,2.0,10.0,0,18.0,10,0,35,15,'Less Often'
7804,370.0,16,8.0,0.0,0.0,0.0,30,740.0,40.0,2.0,10.0,0,16.0,8,0,25,15,'Less Often'
7805,380.0,18,8.0,0.0,0.0,0.0,30,720.0,41.0,2.0,10.0,0,15.0,8,4,20,15,'Less Often'
7806,400.0,19,9.0,0.0,0.0,0.0,35,770.0,41.0,2.0,10.0,0,17.0,8,0,25,15,'Less Often'
7807,310.0,14,7.0,0.0,0.0,0.0,25,590.0,34.0,2.0,9.0,0,13.0,8,6,20,10,'Less Often'
7808,380.0,16,8.0,0.0,0.0,0.0,30,770.0,41.0,2.0,10.0,0,17.0,8,0,20,15,'Less Often'
7809,370.0,18,8.0,0.0,0.0,0.0,25,670.0,42.0,3.0,10.0,0,5.0,10,4,20,15,'Less Often'
7810,390.0,18,8.0,0.0,0.0,0.0,30,700.0,41.0,2.0,10.0,0,17.0,8,0,25,15,'Less Often'
7811,360.0,15,7.0,0.0,0.0,0.5,30,770.0,40.0,2.0,10.0,0,17.0,8,0,25,15,'Less Often'
7812,340.0,13,7.0,0.0,0.0,0.0,25,1080.0,40.0,2.0,7.0,0,16.0,8,0,20,15,'Less Often'
7813,410.0,20,9.0,0.0,0.0,0.5,35,970.0,40.0,2.0,10.0,0,17.0,10,2,25,15,'Less Often'
7814,360.0,16,8.0,0.0,0.0,0.0,25,780.0,39.0,2.0,10.0,0,16.0,8,0,30,15,'Less Often'
7815,370.0,17,7.0,0.0,0.0,0.0,30,910.0,40.0,3.0,10.0,0,16.0,10,2,25,15,'Less Often'
7816,360.0,15,6.0,0.0,0.0,0.0,25,810.0,40.0,3.0,10.0,0,16.0,10,0,30,15,'Less Often'
7817,380.0,17,7.0,0.0,0.0,0.0,30,880.0,41.0,3.0,10.0,0,16.0,10,4,25,15,'Less Often'
7818,360.0,16,6.0,0.0,0.0,0.0,25,830.0,40.0,3.0,10.0,0,14.0,8,0,20,15,'Less Often'
7819,300.0,11,4.0,0.0,0.0,0.0,15,640.0,40.0,3.0,10.0,0,12.0,10,15,20,15,'Less Often'
7820,340.0,14,5.0,0.0,0.0,0.0,25,740.0,39.0,3.0,9.0,0,15.0,8,2,25,15,'Less Often'
7821,380.0,18,6.0,0.0,0.0,0.0,30,890.0,40.0,3.0,10.0,0,16.0,8,4,25,15,'Less Often'
7822,400.0,16,8.0,0.0,0.0,0.0,25,730.0,45.0,2.0,11.0,0,17.0,8,0,30,15,'Less Often'
7823,420.0,19,9.0,0.0,0.0,0.0,25,870.0,45.0,2.0,11.0,0,17.0,8,0,25,15,'Less Often'
7824,410.0,18,10.0,0.0,0.0,0.0,45,760.0,45.0,2.0,11.0,0,18.0,10,0,30,15,'Less Often'
7825,430.0,20,9.0,0.0,0.0,0.0,30,780.0,45.0,2.0,11.0,0,17.0,8,0,25,15,'Less Often'
7826,420.0,19,9.0,0.0,0.0,0.0,30,770.0,45.0,2.0,11.0,0,17.0,8,4,20,15,'Less Often'
7827,400.0,18,8.0,0.0,0.0,0.0,25,790.0,45.0,2.0,11.0,0,15.0,8,0,15,15,'Less Often'
7828,360.0,15,7.0,0.0,0.0,0.0,30,1070.0,42.0,2.0,4.0,0,16.0,10,10,20,15,'Less Often'
7829,410.0,22,8.0,0.0,0.0,0.0,25,880.0,39.0,2.0,1.0,0,14.0,15,10,25,30,'Less Often'
7830,320.0,9,4.0,0.0,0.0,0.0,25,780.0,42.0,2.0,4.0,0,16.0,6,8,20,15,'Less Often'
7831,310.0,10,4.5,0.0,0.0,0.0,20,870.0,42.0,2.0,4.0,0,13.0,10,10,20,15,'Less Often'
7832,340.0,12,6.0,0.0,0.0,0.0,25,1000.0,42.0,2.0,4.0,0,15.0,10,10,20,15,'Less Often'
7833,360.0,18,7.0,0.0,0.0,0.0,45,1010.0,35.0,2.0,5.0,0,16.0,8,10,29,8,'Less Often'
7834,380.0,19,8.0,0.0,0.0,0.0,50,1140.0,34.0,2.0,5.0,0,19.0,8,4,20,8,'Less Often'
7835,370.0,19,9.0,0.0,0.0,0.5,40,1080.0,34.0,2.0,5.0,0,17.0,6,8,20,8,'Less Often'
7836,320.0,13,7.0,0.0,0.0,0.5,35,820.0,34.0,2.0,5.0,0,16.0,8,2,30,6,'Less Often'
7837,280.0,14,6.0,0.0,0.0,1.0,35,680.0,25.0,2.0,2.0,0,14.0,10,0,25,6,'Less Often'
7838,340.0,20,9.0,0.0,0.0,1.0,45,920.0,26.0,2.0,3.0,0,16.0,8,15,25,6,'Less Often'
7839,400.0,26,10.0,0.0,0.0,1.0,60,1140.0,27.0,2.0,3.0,0,18.0,8,9,25,8,'Less Often'
7840,350.0,16,7.0,0.0,0.0,0.5,40,950.0,34.0,2.0,6.0,0,17.0,8,0,20,10,'Less Often'
7841,350.0,16,7.0,0.0,0.0,0.0,40,950.0,34.0,3.0,6.0,0,17.0,8,2,25,10,'Less Often'
7842,380.0,16,8.0,0.0,0.0,0.0,40,1040.0,40.0,3.0,7.0,0,19.0,10,0,25,10,'Less Often'
7843,300.0,14,5.0,0.0,0.0,0.5,20,540.0,31.0,3.0,5.0,0,13.0,6,2,15,6,'Less Often'
7844,380.0,17,6.0,0.0,0.0,1.0,25,690.0,40.0,3.0,7.0,0,17.0,6,0,20,8,'Less Often'
7845,350.0,14,5.0,0.0,0.0,1.0,20,590.0,41.0,3.0,7.0,0,16.0,6,0,20,8,'Less Often'
7846,320.0,14,5.0,0.0,0.0,0.0,30,880.0,25.0,2.0,7.0,0,15.0,6,0,15,8,'Less Often'
7847,320.0,14,6.0,0.0,0.0,0.0,30,900.0,35.0,3.0,7.0,0,15.0,6,0,15,8,'Less Often'
7848,270.0,9,4.5,0.0,0.0,0.0,20,710.0,34.0,2.0,6.0,0,13.0,4,0,20,6,'Less Often'
7849,300.0,11,5.0,0.0,0.0,0.0,25,620.0,35.0,2.0,7.0,0,14.0,6,0,15,8,'Less Often'
7850,790.0,36,14.0,0.0,0.0,0.0,50,1460.0,85.0,6.0,11.0,0,31.0,25,10,30,10,'Less Often'
7851,520.0,17,8.0,0.0,0.0,0.0,45,850.0,64.0,4.0,7.0,0,28.0,25,10,25,15,'Less Often'
7852,570.0,22,10.0,0.0,0.0,0.0,45,1060.0,64.0,3.0,7.0,0,29.0,20,20,30,15,'Less Often'
7853,350.0,12,4.0,0.0,0.0,0.0,30,660.0,44.0,5.0,8.0,0,17.0,6,2,8,10,'In Moderation'
7854,560.0,27,12.0,0.0,0.0,1.0,100,1250.0,47.0,3.0,6.0,0,32.0,30,4,10,20,'Less Often'
7855,360.0,12,3.5,0.0,0.0,0.0,35,850.0,45.0,6.0,9.0,0,19.0,6,0,8,15,'In Moderation'
7856,340.0,19,8.0,0.0,0.0,1.0,80,780.0,20.0,2.0,3.0,0,22.0,0,0,4,15,'Less Often'
7857,350.0,10,4.0,0.0,0.0,0.5,30,960.0,49.0,5.0,11.0,0,17.0,8,0,10,20,'In Moderation'
7858,410.0,16,7.0,0.0,0.0,0.0,40,990.0,45.0,4.0,12.0,0,22.0,15,15,60,20,'Less Often'
7859,380.0,13,8.0,0.0,0.0,0.5,80,1000.0,47.0,5.0,9.0,0,19.0,20,15,30,10,'Less Often'
7860,410.0,19,9.0,0.0,0.0,0.0,50,930.0,41.0,4.0,9.0,0,18.0,15,10,25,8,'Less Often'
7861,710.0,39,16.0,0.0,0.0,1.5,100,1820.0,48.0,3.0,9.0,0,41.0,2,0,40,20,'Less Often'
7862,280.0,14,4.0,0.0,0.0,0.0,70,1180.0,18.0,0.0,10.0,0,18.0,0,0,20,8,'Less Often'
7863,240.0,4,1.5,0.0,0.0,0.0,30,910.0,32.0,3.0,5.0,0,18.0,6,10,4,8,'In Moderation'
7864,280.0,6,2.0,1.5,1.5,0.0,30,650.0,36.0,3.0,6.0,0,20.0,25,4,20,0,'In Moderation'
7865,280.0,5,2.0,1.0,1.0,0.0,20,600.0,48.0,3.0,6.0,0,10.0,4,2,15,0,'In Moderation'
7866,270.0,6,3.0,2.0,1.0,0.0,40,690.0,32.0,0.0,6.0,0,22.0,0,0,20,0,'In Moderation'
7867,250.0,2,0.5,0.5,0.0,0.0,20,570.0,46.0,3.0,9.0,0,12.0,50,8,6,0,'In Moderation'
7868,310.0,9,3.5,4.0,1.0,0.0,30,630.0,38.0,3.0,8.0,0,20.0,10,15,6,0,'In Moderation'
7869,330.0,7,3.0,1.5,1.0,0.0,15,600.0,54.0,3.0,6.0,0,12.0,2,0,15,0,'Less Often'
7870,240.0,6,3.0,1.5,1.0,0.0,20,690.0,30.0,3.0,9.0,0,17.0,8,4,25,0,'In Moderation'
7871,260.0,5,1.0,2.0,1.5,0.0,25,530.0,41.0,4.0,5.0,0,12.0,70,4,6,0,'In Moderation'
7872,360.0,8,3.5,2.0,1.0,0.0,20,600.0,51.0,4.0,10.0,0,21.0,15,15,30,0,'Less Often'
7873,260.0,7,3.5,2.0,0.5,0.0,20,600.0,35.0,4.0,7.0,0,14.0,6,30,25,0,'Less Often'
7874,330.0,9,4.0,1.5,1.5,0.0,20,690.0,50.0,4.0,10.0,0,12.0,15,10,25,0,'Less Often'
7875,320.0,8,4.0,2.0,0.0,0.0,30,630.0,45.0,4.0,8.0,0,17.0,6,10,15,0,'Less Often'
7876,300.0,8,2.0,2.0,3.0,0.0,15,590.0,43.0,2.0,4.0,0,14.0,4,4,15,0,'In Moderation'
7877,280.0,7,2.0,1.5,2.0,0.0,10,650.0,43.0,4.0,8.0,0,12.0,10,10,15,0,'In Moderation'
7878,300.0,5,2.5,1.0,1.0,0.0,15,590.0,52.0,5.0,10.0,0,11.0,10,15,20,0,'Less Often'
7879,200.0,11,4.0,0.0,0.0,0.0,20,390.0,19.0,3.0,0.0,0,7.0,6,2,10,6,'Less Often'
7880,270.0,6,2.0,2.0,1.0,0.0,25,580.0,38.0,3.0,6.0,0,16.0,8,10,4,0,'In Moderation'
7881,310.0,8,3.0,3.0,2.0,0.0,45,670.0,41.0,3.0,4.0,0,19.0,0,0,10,0,'In Moderation'
7882,80.0,3,0.5,1.0,1.5,0.0,0,300.0,3.0,2.0,0.0,0,9.0,0,0,0,10,'In Moderation'
7883,80.0,3,0.5,0.5,2.0,0.0,0,260.0,3.0,1.0,0.0,0,10.0,0,0,0,8,'In Moderation'
7884,100.0,4,0.5,1.0,2.5,0.0,0,490.0,10.0,2.0,3.0,0,7.0,20,0,2,4,'Less Often'
7885,210.0,7,1.0,2.0,4.0,0.0,0,700.0,24.0,7.0,2.0,0,17.0,0,0,10,15,'In Moderation'
7886,110.0,4,0.5,0.5,1.5,0.0,0,350.0,9.0,3.0,1.0,0,10.0,4,0,4,4,'In Moderation'
7887,130.0,6,1.0,2.0,3.0,0.0,0,260.0,5.0,2.0,0.0,0,15.0,0,0,4,10,'Less Often'
7888,170.0,9,1.0,4.0,4.0,0.0,0,360.0,4.0,2.0,0.0,0,17.0,0,0,2,8,'Less Often'
7889,100.0,3,0.0,1.0,1.0,0.0,0,280.0,7.0,4.0,0.0,0,12.0,0,0,4,10,'In Moderation'
7890,240.0,12,3.0,0.0,0.0,0.0,10,520.0,25.0,1.0,0.0,0,8.0,6,4,8,10,'Less Often'
7891,110.0,6,1.0,2.0,3.0,0.0,0,220.0,8.0,0.0,1.0,0,7.0,0,0,0,4,'Less Often'
7892,120.0,4,0.5,1.0,2.0,0.0,0,350.0,13.0,4.0,2.0,0,11.0,0,0,6,8,'In Moderation'
7893,120.0,6,1.5,1.5,2.5,0.0,10,280.0,7.0,3.0,2.0,0,10.0,4,10,2,6,'Less Often'
7894,150.0,6,0.5,3.0,2.0,0.0,0,280.0,9.0,3.0,2.0,0,14.0,0,0,2,8,'Less Often'
7895,110.0,1,0.0,0.5,0.5,0.0,0,320.0,17.0,3.0,3.0,0,9.0,2,0,2,10,'In Moderation'
7896,120.0,4,0.5,2.0,1.5,0.0,5,340.0,8.0,2.0,3.0,0,12.0,6,10,0,8,'In Moderation'
7897,100.0,4,0.5,1.0,2.0,0.0,0,400.0,7.0,3.0,1.0,0,10.0,2,0,2,6,'In Moderation'
7898,200.0,8,1.0,1.5,5.0,0.0,0,640.0,20.0,3.0,2.0,0,12.0,2,0,4,15,'Less Often'
7899,90.0,0,0.0,0.0,0.0,0.0,0,0.0,22.0,3.0,18.0,0,1.0,2,16,2,2,'In Moderation'
7900,200.0,13,3.5,6.0,2.5,0.0,110,380.0,7.0,0.0,7.0,0,15.0,0,0,0,0,'Less Often'
7901,90.0,4,2.0,0.0,0.0,0.0,5,30.0,12.0,1.0,8.0,0,1.0,0,0,0,2,'Less Often'
7902,270.0,18,4.0,7.0,6.0,0.0,40,400.0,15.0,1.0,0.0,0,13.0,0,0,0,2,'Less Often'
7903,230.0,15,4.0,6.0,3.5,0.0,115,580.0,1.0,0.0,0.0,0,21.0,0,0,0,0,'Less Often'
7904,150.0,7,1.5,3.0,2.5,0.0,30,680.0,8.0,0.0,0.0,0,12.0,0,0,0,6,'Less Often'
7905,200.0,13,3.5,6.0,2.0,0.0,125,690.0,2.0,0.0,0.0,0,20.0,0,0,10,6,'Less Often'
7906,180.0,9,1.5,3.0,4.5,0.0,30,560.0,11.0,0.0,0.0,0,13.0,0,0,0,4,'Less Often'
7907,200.0,11,4.0,4.5,2.0,0.0,40,420.0,10.0,0.0,0.0,0,15.0,2,0,10,6,'Less Often'
7908,180.0,10,3.0,3.5,2.0,0.0,35,490.0,9.0,0.0,0.0,0,13.0,2,0,10,4,'Less Often'
7909,220.0,15,3.5,6.0,3.5,0.0,110,560.0,1.0,0.0,0.0,0,20.0,0,0,0,0,'Less Often'
7910,170.0,8,3.5,0.0,0.0,0.0,15,440.0,19.0,1.0,4.0,0,8.0,2,4,15,6,'Less Often'
7911,190.0,6,1.5,0.0,0.0,0.0,15,370.0,30.0,0.0,7.0,0,4.0,20,0,10,20,'In Moderation'
7912,120.0,8,3.0,0.0,0.0,0.0,10,410.0,10.0,0.0,1.0,0,2.0,10,30,2,2,'Less Often'
7913,260.0,14,9.0,0.0,0.0,0.0,40,630.0,19.0,1.0,1.0,0,15.0,6,2,30,6,'Less Often'
7914,220.0,5,2.0,0.0,0.0,0.0,25,580.0,29.0,0.0,0.0,0,12.0,6,8,15,10,'In Moderation'
7915,80.0,4,1.5,0.0,0.0,0.0,5,115.0,8.0,0.0,0.0,0,2.0,10,4,4,4,'Less Often'
7916,80.0,5,2.0,0.0,0.0,0.0,10,150.0,7.0,0.0,0.0,0,3.0,2,2,4,4,'Less Often'
7917,90.0,5,2.0,0.0,0.0,0.0,10,200.0,7.0,0.0,0.0,0,3.0,2,2,4,2,'Less Often'
7918,220.0,5,2.0,0.0,0.0,0.0,25,580.0,29.0,0.0,0.0,0,12.0,6,8,15,10,'In Moderation'
7919,220.0,5,2.0,0.0,0.0,0.0,25,580.0,29.0,0.0,0.0,0,12.0,6,8,15,10,'In Moderation'
7920,140.0,8,3.0,0.0,0.0,0.0,40,470.0,3.0,0.0,2.0,0,15.0,0,0,0,2,'Less Often'
7921,220.0,6,2.5,0.0,0.0,0.0,15,390.0,32.0,1.0,1.0,0,11.0,2,2,10,10,'Less Often'
7922,240.0,7,1.0,0.0,0.0,0.0,0,370.0,40.0,3.0,9.0,0,6.0,20,0,4,20,'In Moderation'
7923,190.0,6,2.5,0.0,0.0,0.0,20,620.0,23.0,2.0,1.0,0,10.0,25,10,15,10,'Less Often'
7924,225.0,12,5.0,0.0,0.0,0.0,40,470.0,40.0,0.0,2.0,0,11.0,4,0,15,6,'Less Often'
7925,225.0,12,5.0,0.0,0.0,0.0,40,470.0,40.0,0.0,2.0,0,11.0,4,0,15,6,'Less Often'
7926,190.0,14,5.0,0.0,0.0,0.0,45,440.0,1.0,0.0,0.0,0,16.0,0,0,4,2,'Less Often'
7927,120.0,6,1.0,0.0,0.0,0.0,30,330.0,5.0,0.0,0.0,0,12.0,4,0,4,4,'Less Often'
7928,150.0,8,3.5,0.0,0.0,0.0,90,470.0,2.0,0.0,1.0,0,18.0,10,20,10,10,'Less Often'
7929,15.0,0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,4.0,0,0.0,0,0,0,0,'More Often'
7930,15.0,0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,4.0,0,0.0,0,0,0,0,'More Often'
7931,220.0,15,3.5,0.0,0.0,0.0,110,560.0,1.0,0.0,0.0,0,20.0,0,0,0,0,'Less Often'
7932,340.0,13,5.0,0.0,0.0,0.0,10,590.0,43.0,7.0,4.0,0,11.0,6,0,4,20,'Less Often'
7933,350.0,10,1.0,0.0,0.0,0.0,0,680.0,57.0,5.0,4.0,0,9.0,25,45,8,20,'Less Often'
7934,310.0,15,5.0,0.0,0.0,0.0,15,300.0,33.0,2.0,1.0,0,9.0,4,2,2,8,'Less Often'
7935,300.0,11,3.5,0.0,0.0,0.0,25,540.0,38.0,2.0,1.0,0,12.0,6,4,10,6,'In Moderation'
7936,250.0,8,1.5,0.0,0.0,0.0,5,290.0,34.0,2.0,1.0,0,8.0,2,2,4,6,'In Moderation'
7937,200.0,9,2.5,0.0,0.0,0.0,40,430.0,23.0,1.0,12.0,0,6.0,4,2,4,8,'Less Often'
7938,170.0,8,2.5,0.0,0.0,0.0,10,330.0,20.0,1.0,0.0,0,6.0,15,8,6,6,'Less Often'
7939,290.0,11,5.0,0.0,0.0,0.0,30,660.0,36.0,1.0,9.0,0,11.0,4,0,20,10,'Less Often'
7940,350.0,19,7.0,0.0,0.0,0.0,30,850.0,34.0,2.0,6.0,0,11.0,4,0,15,15,'Less Often'
7941,280.0,18,4.0,7.0,6.0,0.0,45,490.0,16.0,0.0,0.0,0,14.0,0,0,0,0,'Less Often'
7942,220.0,7,2.5,0.0,0.0,0.0,20,580.0,27.0,2.0,4.0,0,12.0,2,0,20,10,'In Moderation'
7943,270.0,17,11.0,0.0,0.0,0.0,25,30.0,27.0,3.0,21.0,0,4.0,4,0,6,6,'Less Often'
7944,190.0,9,1.5,2.5,4.5,0.0,0,600.0,19.0,4.0,2.0,0,12.0,0,0,6,10,'Less Often'
7945,140.0,5,0.5,1.0,3.5,0.0,0,590.0,16.0,2.0,1.0,0,8.0,0,0,2,10,'In Moderation'
7946,80.0,3,0.0,1.5,1.0,0.0,0,350.0,7.0,5.0,0.0,0,9.0,0,0,4,6,'In Moderation'
7947,170.0,5,0.5,1.0,3.5,0.0,0,480.0,22.0,2.0,1.0,0,10.0,0,0,2,15,'In Moderation'
7948,190.0,7,1.0,2.0,3.5,0.0,0,580.0,20.0,3.0,1.0,0,12.0,0,0,4,10,'In Moderation'
7949,260.0,17,11.0,0.0,0.0,0.0,30,35.0,25.0,2.0,20.0,0,3.0,6,0,6,2,'Less Often'
7950,220.0,4,0.0,2.0,1.0,0.0,0,810.0,35.0,5.0,24.0,0,18.0,0,0,10,15,'In Moderation'
7951,140.0,4,0.5,1.5,1.5,0.0,0,510.0,6.0,1.0,1.0,0,23.0,0,0,4,30,'In Moderation'
7952,310.0,5,2.0,0.0,0.0,0.0,30,280.0,43.0,7.0,12.0,0,21.0,40,8,8,6,'In Moderation'
7953,80.0,3,0.0,0.5,1.5,0.0,0,230.0,5.0,3.0,0.0,0,10.0,0,0,0,10,'In Moderation'
7954,330.0,21,14.0,0.0,0.0,0.0,35,40.0,31.0,2.0,25.0,0,4.0,6,0,8,4,'Less Often'
7955,90.0,3,0.0,0.5,1.0,0.0,0,420.0,5.0,3.0,0.0,0,11.0,0,0,2,15,'In Moderation'
7956,120.0,6,0.5,1.0,2.5,0.0,0,350.0,7.0,1.0,0.0,0,10.0,0,0,2,4,'Less Often'
7957,270.0,18,10.0,0.0,0.0,0.0,30,110.0,23.0,1.0,20.0,0,5.0,4,0,10,2,'Less Often'
7958,180.0,10,2.5,2.5,4.0,0.0,5,550.0,15.0,2.0,3.0,0,8.0,4,8,6,15,'Less Often'
7959,190.0,10,2.5,2.5,4.0,0.0,10,570.0,16.0,2.0,4.0,0,9.0,15,0,8,15,'Less Often'
7960,320.0,21,13.0,0.0,0.0,0.0,35,35.0,31.0,3.0,25.0,0,4.0,6,0,6,6,'Less Often'
7961,340.0,22,14.0,0.0,0.0,0.0,30,55.0,32.0,1.0,29.0,0,4.0,6,0,10,2,'Less Often'
7962,320.0,21,13.0,0.0,0.0,0.0,30,55.0,30.0,1.0,27.0,0,4.0,6,0,10,2,'Less Often'
7963,300.0,8,2.0,0.0,0.0,0.0,50,590.0,40.0,9.0,18.0,0,15.0,4,50,8,15,'In Moderation'
7964,250.0,14,11.0,0.0,0.0,0.0,10,55.0,29.0,1.0,23.0,0,3.0,6,0,10,0,'Less Often'
7965,100.0,2,1.0,0.0,0.0,0.0,0,65.0,21.0,2.0,10.0,2,2.0,4,0,4,0,'In Moderation'
7966,100.0,6,5.0,0.0,0.0,0.0,5,20.0,11.0,2.0,8.0,0,1.0,4,0,4,0,'Less Often'
7967,100.0,3,2.0,0.0,0.0,0.0,5,90.0,20.0,4.0,5.0,5,3.0,0,0,10,6,'Less Often'
7968,170.0,9,8.0,0.0,0.0,0.0,5,65.0,21.0,4.0,7.0,6,4.0,4,0,15,0,'Less Often'
7969,100.0,2,1.0,0.0,0.0,0.0,5,90.0,20.0,2.0,3.0,5,3.0,4,0,6,0,'In Moderation'
7970,360.0,25,16.0,0.0,0.0,0.0,15,85.0,30.0,2.0,22.0,0,3.0,0,0,8,0,'Less Often'
7971,340.0,24,15.0,0.0,0.0,0.0,15,75.0,30.0,1.0,21.0,0,2.0,0,0,8,0,'Less Often'
7972,340.0,24,17.0,0.0,0.0,0.0,15,80.0,30.0,1.0,20.0,0,2.0,0,0,6,0,'Less Often'
7973,350.0,25,17.0,0.0,0.0,0.0,15,75.0,30.0,0.0,21.0,0,2.0,0,0,6,0,'Less Often'
7974,130.0,2,0.5,0.0,0.0,0.0,135,840.0,9.0,1.0,1.0,0,19.0,15,35,8,15,'In Moderation'
7975,340.0,24,15.0,0.0,0.0,0.0,15,70.0,30.0,1.0,21.0,0,2.0,0,0,8,0,'Less Often'
7976,290.0,20,12.0,0.0,0.0,0.0,65,30.0,24.0,2.0,20.0,0,4.0,8,0,6,10,'Less Often'
7977,190.0,13,8.0,0.0,0.0,0.0,40,35.0,15.0,0.0,13.0,0,3.0,4,0,6,2,'Less Often'
7978,310.0,22,13.0,0.0,0.0,0.0,65,40.0,22.0,0.0,20.0,0,5.0,8,0,10,4,'Less Often'
7979,190.0,14,8.0,0.0,0.0,0.0,35,25.0,14.0,0.0,12.0,0,3.0,4,0,6,4,'Less Often'
7980,300.0,21,13.0,0.0,0.0,0.0,70,45.0,23.0,0.0,21.0,0,4.0,8,0,10,6,'Less Often'
7981,290.0,21,14.0,0.0,0.0,0.0,75,55.0,22.0,0.0,21.0,0,4.0,8,0,10,4,'Less Often'
7982,120.0,0,0.0,0.0,0.0,0.0,0,0.0,32.0,0.0,30.0,0,0.0,0,0,0,0,'Less Often'
7983,120.0,0,0.0,0.0,0.0,0.0,0,0.0,32.0,0.0,30.0,0,0.0,0,0,0,0,'Less Often'
7984,120.0,0,0.0,0.0,0.0,0.0,0,10.0,28.0,0.0,22.0,0,2.0,0,100,2,0,'Less Often'
7985,120.0,0,0.0,0.0,0.0,0.0,0,5.0,33.0,0.0,32.0,0,0.0,0,120,10,0,'Less Often'
7986,120.0,0,0.0,0.0,0.0,0.0,0,10.0,29.0,0.0,29.0,0,1.0,0,120,0,0,'Less Often'
7987,140.0,0,0.0,0.0,0.0,0.0,0,5.0,34.0,0.0,33.0,0,0.0,0,5,0,0,'Less Often'
7988,150.0,0,0.0,0.0,0.0,0.0,0,60.0,38.0,0.0,37.0,0,0.0,0,0,0,0,'Less Often'
7989,130.0,0,0.0,0.0,0.0,0.0,0,20.0,32.0,0.0,32.0,0,1.0,0,100,0,0,'Less Often'
7990,150.0,0,0.0,0.0,0.0,0.0,0,30.0,37.0,0.0,37.0,0,1.0,0,100,0,0,'Less Often'
7991,80.0,0,0.0,0.0,0.0,0.0,0,0.0,19.0,4.0,13.0,0,1.0,0,6,0,2,'In Moderation'
7992,90.0,0,0.0,0.0,0.0,0.0,0,0.0,24.0,2.0,21.0,0,1.0,20,60,0,0,'In Moderation'
